poligono_id,anio,built_surface_m2,pop_estimada,pct_built,densidad_pop_km2,area_km2
villa_mola,2030,70571.27,1369.33,19.552,3793.76,0.3609
san_marcos,1975,35574.38,452.93,10.1327,1290.09,0.3511
san_marcos,1980,37750.45,555.7,10.7525,1582.81,0.3511
san_marcos,1985,39931.54,673.61,11.3738,1918.66,0.3511
san_marcos,1990,42107.6,814.85,11.9936,2320.94,0.3511
san_marcos,1995,48327.45,933.11,13.7652,2657.79,0.3511
san_marcos,2000,54530.27,1050.38,15.532,2991.81,0.3511
san_marcos,2005,60954.69,1128.04,17.3618,3213.03,0.3511
san_marcos,2010,67592.04,1182.81,19.2524,3369.03,0.3511
san_marcos,2015,76264.41,1331.47,21.7225,3792.45,0.3511
san_marcos,2020,95186.37,1691.1,27.1121,4816.78,0.3511
san_marcos,2025,95186.37,1770.06,27.1121,5041.71,0.3511
san_marcos,2030,95186.37,1835.03,27.1121,5226.75,0.3511
las_dolores,1975,22104.85,199.44,4.0325,363.83,0.5482
las_dolores,1980,22579.25,234.34,4.119,427.49,0.5482
las_dolores,1985,23052.48,272.81,4.2053,497.67,0.5482
las_dolores,1990,23526.89,317.87,4.2919,579.88,0.5482
las_dolores,1995,28451.16,406.25,5.1902,741.1,0.5482
las_dolores,2000,33509.47,495.82,6.1129,904.5,0.5482
las_dolores,2005,51827.48,765.72,9.4546,1396.85,0.5482
las_dolores,2010,71235.59,1008.65,12.9951,1840.01,0.5482
las_dolores,2015,91274.84,1313.15,16.6507,2395.5,0.5482
las_dolores,2020,96917.62,1420.79,17.6801,2591.86,0.5482
las_dolores,2025,107105.62,1626.04,19.5387,2966.29,0.5482
las_dolores,2030,107105.62,1685.72,19.5387,3075.16,0.5482
el_palomar,1975,237971.07,3112.33,43.5877,5700.66,0.546
el_palomar,1980,238808.49,3611.21,43.7411,6614.43,0.546
el_palomar,1985,239648.22,4152.67,43.8949,7606.19,0.546
el_palomar,1990,240485.64,4780.3,44.0482,8755.78,0.546
el_palomar,1995,243072.02,4826.1,44.522,8839.67,0.546
el_palomar,2000,245644.21,4869.59,44.9931,8919.32,0.546
el_palomar,2005,246084.87,4705.6,45.0738,8618.95,0.546
el_palomar,2010,246526.54,4476.49,45.1547,8199.3,0.546
el_palomar,2015,246880.54,4485.36,45.2196,8215.56,0.546
el_palomar,2020,246886.76,4600.09,45.2207,8425.7,0.546
el_palomar,2025,246886.76,4814.89,45.2207,8819.14,0.546
el_palomar,2030,246886.76,4991.62,45.2207,9142.83,0.546
alta_gracia,1975,83986.67,1066.16,13.6647,1734.66,0.6146
alta_gracia,1980,88636.82,1301.89,14.4213,2118.2,0.6146
alta_gracia,1985,93274.04,1570.91,15.1758,2555.89,0.6146
alta_gracia,1990,97925.01,1893.07,15.9325,3080.06,0.6146
alta_gracia,1995,121866.61,2367.34,19.8279,3851.7,0.6146
alta_gracia,2000,145837.74,2840.16,23.728,4620.98,0.6146
alta_gracia,2005,160852.49,3024.87,26.1709,4921.51,0.6146
alta_gracia,2010,175860.55,3143.19,28.6127,5114.02,0.6146
alta_gracia,2015,190209.03,3401.74,30.9473,5534.68,0.6146
alta_gracia,2020,202090.15,3693.65,32.8803,6009.61,0.6146
alta_gracia,2025,202090.15,3866.12,32.8803,6290.23,0.6146
alta_gracia,2030,202090.15,4008.02,32.8803,6521.1,0.6146
santa_rita,1975,33076.27,428.51,5.6023,725.8,0.5904
santa_rita,1980,34259.43,513.1,5.8027,869.07,0.5904
santa_rita,1985,35451.62,608.35,6.0047,1030.41,0.5904
santa_rita,1990,36634.77,721.08,6.2051,1221.35,0.5904
santa_rita,1995,81837.76,1597.3,13.8614,2705.45,0.5904
santa_rita,2000,133337.99,2596.02,22.5843,4397.04,0.5904
santa_rita,2005,153235.28,2880.0,25.9545,4878.04,0.5904
santa_rita,2010,173132.13,3091.87,29.3245,5236.89,0.5904
santa_rita,2015,192315.17,3439.78,32.5737,5826.18,0.5904
santa_rita,2020,208604.17,3836.82,35.3326,6498.67,0.5904
santa_rita,2025,208604.17,4015.98,35.3326,6802.13,0.5904
santa_rita,2030,208604.17,4163.38,35.3326,7051.79,0.5904
san_martin,1975,184335.27,2270.86,28.1531,3468.24,0.6548
san_martin,1980,194343.18,2768.87,29.6816,4228.84,0.6548
san_martin,1985,204358.22,3337.24,31.2112,5096.89,0.6548
san_martin,1990,214366.13,4016.74,32.7397,6134.68,0.6548
san_martin,1995,233883.99,4376.81,35.7206,6684.61,0.6548
san_martin,2000,253368.69,4733.64,38.6965,7229.58,0.6548
san_martin,2005,256910.42,4629.48,39.2374,7070.51,0.6548
san_martin,2010,260443.51,4456.26,39.777,6805.96,0.6548
san_martin,2015,263978.46,4517.9,40.3169,6900.09,0.6548
san_martin,2020,267465.04,4689.28,40.8494,7161.85,0.6548
san_martin,2025,267465.04,4908.25,40.8494,7496.27,0.6548
san_martin,2030,267465.04,5088.4,40.8494,7771.41,0.6548
villa_sarita,1975,227475.51,3589.7,41.6955,6579.8,0.5456
villa_sarita,1980,228353.78,4166.76,41.8565,7637.52,0.5456
villa_sarita,1985,229229.92,4793.32,42.0171,8785.99,0.5456
villa_sarita,1990,230108.2,5519.95,42.1781,10117.88,0.5456
villa_sarita,1995,231844.56,5552.2,42.4963,10177.0,0.5456
villa_sarita,2000,233568.98,5581.93,42.8124,10231.49,0.5456
villa_sarita,2005,234104.74,5396.18,42.9106,9891.02,0.5456
villa_sarita,2010,234640.09,5135.49,43.0087,9413.18,0.5456
villa_sarita,2015,235248.14,5150.04,43.1202,9439.86,0.5456
villa_sarita,2020,236143.0,5295.7,43.2842,9706.84,0.5456
villa_sarita,2025,236143.0,5542.98,43.2842,10160.11,0.5456
villa_sarita,2030,236143.0,5746.43,43.2842,10533.02,0.5456
el_brete,1975,55637.98,856.54,12.3392,1899.61,0.4509
el_brete,1980,60768.45,1075.02,13.477,2384.14,0.4509
el_brete,1985,66291.09,1336.06,14.7018,2963.07,0.4509
el_brete,1990,71713.02,1649.73,15.9043,3658.72,0.4509
el_brete,1995,82804.47,1896.1,18.3641,4205.1,0.4509
el_brete,2000,94813.41,2159.38,21.0274,4789.01,0.4509
el_brete,2005,104899.31,2244.11,23.2642,4976.91,0.4509
el_brete,2010,115559.24,2288.66,25.6284,5075.71,0.4509
el_brete,2015,125597.36,2439.76,27.8546,5410.81,0.4509
el_brete,2020,131543.0,2587.4,29.1732,5738.26,0.4509
el_brete,2025,131543.0,2708.22,29.1732,6006.21,0.4509
el_brete,2030,131543.0,2807.62,29.1732,6226.66,0.4509
luis_piedrabuena,1975,79201.51,812.17,11.1208,1140.38,0.7122
luis_piedrabuena,1980,86535.0,1019.69,12.1505,1431.77,0.7122
luis_piedrabuena,1985,93882.44,1258.96,13.1822,1767.72,0.7122
luis_piedrabuena,1990,101222.93,1547.64,14.2129,2173.07,0.7122
luis_piedrabuena,1995,116646.88,1808.51,16.3786,2539.36,0.7122
luis_piedrabuena,2000,132900.92,2076.2,18.6608,2915.23,0.7122
luis_piedrabuena,2005,142626.03,2156.64,20.0264,3028.17,0.7122
luis_piedrabuena,2010,154207.99,2230.63,21.6526,3132.06,0.7122
luis_piedrabuena,2015,163934.11,2382.93,23.0183,3345.91,0.7122
luis_piedrabuena,2020,169228.76,2531.2,23.7617,3554.11,0.7122
luis_piedrabuena,2025,173471.76,2727.38,24.3575,3829.56,0.7122
luis_piedrabuena,2030,173471.76,2827.48,24.3575,3970.11,0.7122
san_lucas,1975,40592.51,506.61,7.0621,881.39,0.5748
san_lucas,1980,42650.17,616.01,7.4201,1071.71,0.5748
san_lucas,1985,44716.4,740.75,7.7796,1288.72,0.5748
san_lucas,1990,46774.07,889.54,8.1376,1547.58,0.5748
san_lucas,1995,69519.17,1313.67,12.0947,2285.47,0.5748
san_lucas,2000,93065.43,1750.09,16.1912,3044.73,0.5748
san_lucas,2005,112671.74,2031.2,19.6022,3533.81,0.5748
san_lucas,2010,132474.55,2257.93,23.0474,3928.26,0.5748
san_lucas,2015,150555.93,2559.82,26.1931,4453.48,0.5748
san_lucas,2020,162320.4,2826.05,28.2399,4916.65,0.5748
san_lucas,2025,162320.4,2958.01,28.2399,5146.24,0.5748
san_lucas,2030,162320.4,3066.58,28.2399,5335.12,0.5748
monsenor_kemerer,1975,81586.07,1114.9,13.2282,1807.67,0.6168
monsenor_kemerer,1980,88997.64,1410.46,14.4299,2286.9,0.6168
monsenor_kemerer,1985,96404.82,1755.36,15.6309,2846.11,0.6168
monsenor_kemerer,1990,103816.39,2173.36,16.8326,3523.85,0.6168
monsenor_kemerer,1995,124242.37,2607.67,20.1444,4228.03,0.6168
monsenor_kemerer,2000,146361.24,3074.7,23.7307,4985.26,0.6168
monsenor_kemerer,2005,159300.41,3229.27,25.8286,5235.88,0.6168
monsenor_kemerer,2010,173056.43,3332.89,28.059,5403.89,0.6168
monsenor_kemerer,2015,185373.15,3573.24,30.056,5793.58,0.6168
monsenor_kemerer,2020,196024.37,3871.64,31.783,6277.41,0.6168
monsenor_kemerer,2025,196024.37,4052.43,31.783,6570.53,0.6168
monsenor_kemerer,2030,196024.37,4201.17,31.783,6811.69,0.6168
rocamora,1975,179006.43,2160.08,35.4384,4276.36,0.5051
rocamora,1980,182817.59,2549.97,36.1929,5048.24,0.5051
rocamora,1985,186631.91,2982.17,36.948,5903.87,0.5051
rocamora,1990,190443.07,3489.92,37.7025,6909.1,0.5051
rocamora,1995,196148.69,3595.55,38.8321,7118.22,0.5051
rocamora,2000,201836.29,3698.62,39.9581,7322.26,0.5051
rocamora,2005,203570.91,3600.1,40.3015,7127.21,0.5051
rocamora,2010,205305.69,3449.44,40.6449,6828.95,0.5051
rocamora,2015,206724.87,3476.52,40.9259,6882.57,0.5051
rocamora,2020,206888.36,3568.28,40.9582,7064.22,0.5051
rocamora,2025,206888.36,3734.9,40.9582,7394.08,0.5051
rocamora,2030,206888.36,3871.98,40.9582,7665.47,0.5051
yacyreta,1975,123879.15,1488.53,19.6497,2361.1,0.6304
yacyreta,1980,131831.58,1832.79,20.9112,2907.18,0.6304
yacyreta,1985,139791.37,2228.41,22.1737,3534.7,0.6304
yacyreta,1990,147743.81,2703.27,23.4352,4287.94,0.6304
yacyreta,1995,168402.73,3087.02,26.7121,4896.63,0.6304
yacyreta,2000,189029.96,3467.92,29.984,5500.82,0.6304
yacyreta,2005,197452.5,3503.71,31.32,5557.59,0.6304
yacyreta,2010,205869.89,3477.65,32.6551,5516.26,0.6304
yacyreta,2015,217198.03,3674.41,34.452,5828.35,0.6304
yacyreta,2020,240139.95,4149.15,38.091,6581.39,0.6304
yacyreta,2025,240139.95,4342.89,38.091,6888.71,0.6304
yacyreta,2030,240139.95,4502.29,38.091,7141.55,0.6304
villa_urquiza,1975,246775.04,2803.03,32.9784,3745.9,0.7483
villa_urquiza,1980,251449.22,3299.48,33.6031,4409.34,0.7483
villa_urquiza,1985,256128.84,3848.11,34.2284,5142.52,0.7483
villa_urquiza,1990,260915.02,4492.39,34.8681,6003.52,0.7483
villa_urquiza,1995,268856.1,4620.06,35.9293,6174.14,0.7483
villa_urquiza,2000,276767.56,4745.09,36.9865,6341.23,0.7483
villa_urquiza,2005,280009.58,4621.88,37.4198,6176.57,0.7483
villa_urquiza,2010,283250.33,4431.49,37.8529,5922.13,0.7483
villa_urquiza,2015,286311.73,4473.85,38.262,5978.74,0.7483
villa_urquiza,2020,288652.21,4618.32,38.5748,6171.81,0.7483
villa_urquiza,2025,292055.91,4855.8,39.0296,6489.17,0.7483
villa_urquiza,2030,292078.28,5034.17,39.0326,6727.55,0.7483
complejo_habitacional_virgen_de_fatima,1975,27186.24,272.44,3.3991,340.62,0.7998
complejo_habitacional_virgen_de_fatima,1980,28585.92,327.63,3.5741,409.63,0.7998
complejo_habitacional_virgen_de_fatima,1985,29986.33,389.9,3.7492,487.49,0.7998
complejo_habitacional_virgen_de_fatima,1990,31386.02,463.88,3.9242,579.99,0.7998
complejo_habitacional_virgen_de_fatima,1995,32820.11,481.04,4.1035,601.44,0.7998
complejo_habitacional_virgen_de_fatima,2000,34247.24,497.84,4.2819,622.45,0.7998
complejo_habitacional_virgen_de_fatima,2005,109001.0,1772.45,13.6283,2216.08,0.7998
complejo_habitacional_virgen_de_fatima,2010,188065.0,2984.83,23.5135,3731.89,0.7998
complejo_habitacional_virgen_de_fatima,2015,265782.91,4231.31,33.2305,5290.36,0.7998
complejo_habitacional_virgen_de_fatima,2020,297261.02,4813.53,37.1662,6018.29,0.7998
complejo_habitacional_virgen_de_fatima,2025,299213.32,4981.05,37.4103,6227.74,0.7998
complejo_habitacional_virgen_de_fatima,2030,299216.05,5163.68,37.4106,6456.08,0.7998
a4_nueva_esperanza,1975,13348.18,173.55,2.3406,304.33,0.5703
a4_nueva_esperanza,1980,13348.18,200.72,2.3406,351.96,0.5703
a4_nueva_esperanza,1985,13348.18,230.07,2.3406,403.42,0.5703
a4_nueva_esperanza,1990,13348.18,263.98,2.3406,462.9,0.5703
a4_nueva_esperanza,1995,44647.39,788.67,7.8289,1382.93,0.5703
a4_nueva_esperanza,2000,78592.54,1344.81,13.7812,2358.13,0.5703
a4_nueva_esperanza,2005,115827.45,2066.85,20.3104,3624.24,0.5703
a4_nueva_esperanza,2010,166818.82,3001.99,29.2518,5264.01,0.5703
a4_nueva_esperanza,2015,209088.91,3850.28,36.6638,6751.47,0.5703
a4_nueva_esperanza,2020,212834.06,4018.79,37.3205,7046.97,0.5703
a4_nueva_esperanza,2025,212843.58,4206.58,37.3222,7376.26,0.5703
a4_nueva_esperanza,2030,212843.58,4360.98,37.3222,7647.0,0.5703
el_laurel,1975,17264.74,136.06,3.6409,286.93,0.4742
el_laurel,1980,20083.7,185.42,4.2354,391.03,0.4742
el_laurel,1985,22946.1,245.14,4.839,516.96,0.4742
el_laurel,1990,25842.05,318.91,5.4498,672.54,0.4742
el_laurel,1995,31752.6,419.41,6.6962,884.49,0.4742
el_laurel,2000,38394.95,526.55,8.097,1110.43,0.4742
el_laurel,2005,42609.53,557.36,8.9858,1175.39,0.4742
el_laurel,2010,46834.68,576.36,9.8768,1215.46,0.4742
el_laurel,2015,50783.68,620.95,10.7096,1309.5,0.4742
el_laurel,2020,52382.89,650.32,11.0469,1371.45,0.4742
el_laurel,2025,52382.89,680.69,11.0469,1435.49,0.4742
el_laurel,2030,52382.89,705.67,11.0469,1488.17,0.4742
cima_del_sol,1975,16278.4,151.54,1.7846,166.13,0.9122
cima_del_sol,1980,16895.17,180.34,1.8522,197.71,0.9122
cima_del_sol,1985,17649.02,214.14,1.9349,234.76,0.9122
cima_del_sol,1990,18334.8,253.31,2.0101,277.71,0.9122
cima_del_sol,1995,21944.07,307.08,2.4057,336.66,0.9122
cima_del_sol,2000,26197.87,369.35,2.8721,404.92,0.9122
cima_del_sol,2005,51780.86,773.88,5.6768,848.41,0.9122
cima_del_sol,2010,82187.24,1195.69,9.0103,1310.84,0.9122
cima_del_sol,2015,107082.98,1574.96,11.7396,1726.64,0.9122
cima_del_sol,2020,119050.65,1803.31,13.0516,1976.98,0.9122
cima_del_sol,2025,129464.13,2006.51,14.1933,2199.75,0.9122
cima_del_sol,2030,130007.25,2058.88,14.2528,2257.16,0.9122
san_isidro,1975,21116.42,205.16,3.0205,293.45,0.6991
san_isidro,1980,21238.91,238.79,3.038,341.56,0.6991
san_isidro,1985,21357.79,275.39,3.055,393.91,0.6991
san_isidro,1990,21480.27,317.99,3.0725,454.85,0.6991
san_isidro,1995,21484.56,317.7,3.0731,454.43,0.6991
san_isidro,2000,21488.84,317.28,3.0737,453.83,0.6991
san_isidro,2005,97347.15,1544.82,13.9243,2209.68,0.6991
san_isidro,2010,187692.66,2864.49,26.8472,4097.31,0.6991
san_isidro,2015,261978.83,4022.09,37.4729,5753.11,0.6991
san_isidro,2020,273880.13,4248.92,39.1753,6077.57,0.6991
san_isidro,2025,276961.13,4315.92,39.616,6173.4,0.6991
san_isidro,2030,276961.13,4474.33,39.616,6399.99,0.6991
lomas_de_garupa,1975,33339.12,293.27,4.0078,352.55,0.8319
lomas_de_garupa,1980,37686.03,381.34,4.5304,458.42,0.8319
lomas_de_garupa,1985,42036.74,485.47,5.0534,583.6,0.8319
lomas_de_garupa,1990,46383.8,612.49,5.576,736.29,0.8319
lomas_de_garupa,1995,64399.98,900.62,7.7417,1082.66,0.8319
lomas_de_garupa,2000,84560.83,1214.58,10.1653,1460.08,0.8319
lomas_de_garupa,2005,93175.55,1276.26,11.2009,1534.24,0.8319
lomas_de_garupa,2010,102416.26,1316.41,12.3118,1582.5,0.8319
lomas_de_garupa,2015,112471.24,1428.3,13.5205,1717.01,0.8319
lomas_de_garupa,2020,123443.09,1590.32,14.8395,1911.77,0.8319
lomas_de_garupa,2025,127715.42,1693.52,15.3531,2035.83,0.8319
lomas_de_garupa,2030,127872.42,1757.88,15.372,2113.21,0.8319
santa_helena,1975,36255.8,371.73,3.7719,386.73,0.9612
santa_helena,1980,37282.59,438.96,3.8787,456.67,0.9612
santa_helena,1985,38312.17,513.56,3.9858,534.28,0.9612
santa_helena,1990,39338.96,600.5,4.0926,624.73,0.9612
santa_helena,1995,41781.17,630.01,4.3467,655.43,0.9612
santa_helena,2000,44234.91,659.4,4.602,686.0,0.9612
santa_helena,2005,108375.4,1794.65,11.2748,1867.06,0.9612
santa_helena,2010,184285.07,3028.71,19.172,3150.91,0.9612
santa_helena,2015,256724.78,4197.1,26.7083,4366.44,0.9612
santa_helena,2020,273080.29,4540.09,28.4098,4723.27,0.9612
santa_helena,2025,276941.54,4789.86,28.8115,4983.11,0.9612
santa_helena,2030,277297.5,4969.37,28.8485,5169.87,0.9612
fatima,1975,43578.73,417.87,5.1738,496.11,0.8423
fatima,1980,50942.82,570.99,6.0481,677.91,0.8423
fatima,1985,58314.19,755.1,6.9233,896.48,0.8423
fatima,1990,65684.17,981.86,7.7983,1165.7,0.8423
fatima,1995,76280.55,1150.99,9.0563,1366.5,0.8423
fatima,2000,87021.62,1321.1,10.3315,1568.46,0.8423
fatima,2005,102553.86,1513.04,12.1756,1796.34,0.8423
fatima,2010,118255.17,1663.97,14.0397,1975.53,0.8423
fatima,2015,135416.52,1911.6,16.0772,2269.52,0.8423
fatima,2020,155034.22,2237.73,18.4063,2656.72,0.8423
fatima,2025,155034.22,2342.22,18.4063,2780.77,0.8423
fatima,2030,157411.15,2458.76,18.6885,2919.13,0.8423
don_santiago,1975,20467.39,249.83,7.0835,864.63,0.2889
don_santiago,1980,24264.33,348.12,8.3975,1204.8,0.2889
don_santiago,1985,28178.11,468.82,9.752,1622.52,0.2889
don_santiago,1990,32037.11,616.96,11.0876,2135.21,0.2889
don_santiago,1995,43694.98,847.77,15.1222,2934.0,0.2889
don_santiago,2000,56726.65,1106.71,19.6323,3830.16,0.2889
don_santiago,2005,66213.53,1238.15,22.9155,4285.07,0.2889
don_santiago,2010,75701.32,1337.83,26.1991,4630.04,0.2889
don_santiago,2015,84350.1,1488.44,29.1924,5151.28,0.2889
don_santiago,2020,89627.33,1629.58,31.0187,5639.74,0.2889
don_santiago,2025,89627.33,1705.67,31.0187,5903.08,0.2889
don_santiago,2030,89627.8,1768.28,31.0189,6119.76,0.2889
nu_pora,1975,80288.75,921.46,8.3062,953.29,0.9666
nu_pora,1980,90189.22,1196.17,9.3305,1237.49,0.9666
nu_pora,1985,100246.46,1522.8,10.3709,1575.41,0.9666
nu_pora,1990,110511.93,1925.62,11.433,1992.14,0.9666
nu_pora,1995,159058.7,2776.16,16.4553,2872.07,0.9666
nu_pora,2000,212873.75,3718.86,22.0228,3847.32,0.9666
nu_pora,2005,243404.04,4114.24,25.1812,4256.37,0.9666
nu_pora,2010,273940.15,4407.6,28.3403,4559.86,0.9666
nu_pora,2015,303882.13,4899.91,31.438,5069.18,0.9666
nu_pora,2020,327853.54,5430.33,33.9179,5617.92,0.9666
nu_pora,2025,327853.54,5683.9,33.9179,5880.25,0.9666
nu_pora,2030,327853.54,5892.51,33.9179,6096.07,0.9666
miguel_lanus,1975,183558.26,1971.27,9.4306,1012.78,1.9464
miguel_lanus,1980,201628.15,2503.78,10.359,1286.36,1.9464
miguel_lanus,1985,219785.75,3127.24,11.2919,1606.67,1.9464
miguel_lanus,1990,238264.11,3886.52,12.2412,1996.77,1.9464
miguel_lanus,1995,281214.6,4569.99,14.4479,2347.91,1.9464
miguel_lanus,2000,325311.42,5265.52,16.7134,2705.25,1.9464
miguel_lanus,2005,371291.97,5772.0,19.0758,2965.46,1.9464
miguel_lanus,2010,417560.51,6142.94,21.4529,3156.04,1.9464
miguel_lanus,2015,466100.53,6834.09,23.9467,3511.13,1.9464
miguel_lanus,2020,507605.94,7567.71,26.0791,3888.04,1.9464
miguel_lanus,2025,508338.21,7925.78,26.1167,4072.01,1.9464
miguel_lanus,2030,508341.41,8216.71,26.1169,4221.47,1.9464
norte,1975,51713.8,275.25,1.9649,104.58,2.6319
norte,1980,57521.75,353.68,2.1856,134.38,2.6319
norte,1985,63524.37,447.51,2.4136,170.03,2.6319
norte,1990,69972.86,565.94,2.6587,215.03,2.6319
norte,1995,77755.91,631.0,2.9544,239.75,2.6319
norte,2000,86273.23,701.76,3.278,266.64,2.6319
norte,2005,94445.05,750.57,3.5885,285.18,2.6319
norte,2010,104556.99,802.96,3.9727,305.09,2.6319
norte,2015,115179.19,891.88,4.3763,338.87,2.6319
norte,2020,131633.5,1045.82,5.0015,397.37,2.6319
norte,2025,157828.0,1422.9,5.9968,540.64,2.6319
norte,2030,163464.0,1518.18,6.2109,576.84,2.6319
centro,1975,875752.21,13675.01,43.6199,6811.32,2.0077
centro,1980,877352.97,15845.97,43.6997,7892.65,2.0077
centro,1985,878947.43,18197.73,43.7791,9064.02,2.0077
centro,1990,880548.19,20920.05,43.8588,10419.97,2.0077
centro,1995,887712.32,21096.12,44.2156,10507.67,2.0077
centro,2000,894830.28,21262.59,44.5702,10590.59,2.0077
centro,2005,895617.15,20526.54,44.6094,10223.97,2.0077
centro,2010,896407.18,19508.05,44.6487,9716.67,2.0077
centro,2015,897388.65,19538.4,44.6976,9731.79,2.0077
centro,2020,899145.14,20073.44,44.7851,9998.29,2.0077
centro,2025,899145.14,21010.78,44.7851,10465.16,2.0077
centro,2030,899145.14,21781.95,44.7851,10849.27,2.0077
complejo_gervasio_artigas,1975,28541.18,225.48,0.7693,60.77,3.7102
complejo_gervasio_artigas,1980,29173.07,266.07,0.7863,71.71,3.7102
complejo_gervasio_artigas,1985,29821.13,311.15,0.8038,83.86,3.7102
complejo_gervasio_artigas,1990,30480.25,364.18,0.8215,98.16,3.7102
complejo_gervasio_artigas,1995,36069.62,445.49,0.9722,120.07,3.7102
complejo_gervasio_artigas,2000,43631.38,554.55,1.176,149.47,3.7102
complejo_gervasio_artigas,2005,106982.16,1329.41,2.8835,358.32,3.7102
complejo_gervasio_artigas,2010,181764.95,2132.48,4.8991,574.77,3.7102
complejo_gervasio_artigas,2015,239013.41,2799.78,6.4421,754.63,3.7102
complejo_gervasio_artigas,2020,244066.7,2915.78,6.5784,785.89,3.7102
complejo_gervasio_artigas,2025,270403.95,3325.62,7.2882,896.36,3.7102
complejo_gervasio_artigas,2030,271126.85,3440.15,7.3077,927.23,3.7102
federal,1975,21436.15,86.96,0.7901,32.05,2.713
federal,1980,23294.56,109.65,0.8586,40.41,2.713
federal,1985,25178.32,136.22,0.928,50.21,2.713
federal,1990,27323.08,170.1,1.0071,62.7,2.713
federal,1995,27457.82,170.64,1.0121,62.89,2.713
